id,Timestamp,SyncStatus,Latitude,Longitude,Radius,F,dF_AOCS,dF_other,F_error,B_VFM,B_NEC,dB_AOCS,dB_other,B_error,q_NEC_CRF,Att_error,Flags_F,Flags_B,Flags_q,Flags_Platform,ASM_Freq_Dev,dst,kp,qdlat,mlt
SW_OPER_MAGA_LR_1B,2014-09-30 01:23:20,0,37.8151534,-41.6424169,6836054.97,36084.5617,-0.123,0.0346,0.0571,{24637.6344;4302.4609;26009.2609},{19394.8812;-4815.1215;30044.2846},{0.0808;0.074;2.487},{-0.157;0.0219;0.0638},{0.7694;0.7694;0.7902},{-0.00418072;0.000596426;-0.999172412;0.040455612},1.1103,51,8,0,1,0.0,-14.1111821924,27.0,38.2486152649,15.7300739288
SW_OPER_MAGA_LR_1B,2014-09-30 01:23:40,0,36.5370006,-41.6330611,6836282.76,35518.7792,-0.1334,0.0453,0.0505,{23621.0793;4303.2976;26172.9107},{19783.7119;-4880.851;29090.8413},{0.112;0.0784;2.479},{-0.1545;0.0222;0.0667},{0.7694;0.7694;0.7901},{-0.004213294;0.000582572;-0.999191461;0.039979152},1.4965,19,8,0,1,0.0,-14.1556230817,27.0,36.7628898621,15.715508461
SW_OPER_MAGA_LR_1B,2014-09-30 01:24:00,0,35.2588253,-41.6267327,6836512.55,34944.8219,-0.1241,0.0744,0.0505,{22586.1093;4308.5247;26312.646},{20152.6269;-4950.0995;28114.3949},{0.1534;-0.0277;2.428},{-0.1519;0.0224;0.0696},{0.7694;0.7694;0.7896},{-0.004244098;0.00056055;-0.999209243;0.039529245},1.1563,19,8,0,1,0.0,-14.200063971,27.0,35.279548645,15.7006502151
SW_OPER_MAGA_LR_1B,2014-09-30 01:24:20,0,33.9806341,-41.6232012,6836744.13,34364.2814,-0.1312,0.0936,0.0535,{21533.9407;4319.5752;26428.0702},{20501.345;-5023.2526;27115.9365},{0.2124;-0.0711;2.4409},{-0.1493;0.0226;0.0724},{0.7694;0.7694;0.7899},{-0.004280468;0.000516119;-0.999226084;0.039097893},1.1468,19,8,0,1,0.0,-14.2445048602,27.0,33.7996330261,15.6854505539
SW_OPER_MAGA_LR_1B,2014-09-30 01:24:40,0,32.702433,-41.6222553,6836977.29,33778.4922,-0.1457,0.0993,0.0545,{20465.9547;4336.5649;26518.6166},{20828.3518;-5100.6608;26097.1481},{0.2359;-0.0544;2.4274},{-0.1465;0.0227;0.0751},{0.7694;0.7694;0.7895},{-0.004310883;0.000452507;-0.999242049;0.03868513},1.1429,19,8,0,1,0.0,-14.2889457495,27.0,32.3241691589,15.6698760986
SW_OPER_MAGA_LR_1B,2014-09-30 01:25:00,0,31.424228,-41.6237013,6837211.8,33188.9935,-0.1551,0.1139,0.0551,{19383.9951;4358.9412;26583.5191},{21133.0367;-5181.7973;25059.2669},{0.268;0.0115;2.4056},{-0.1437;0.0229;0.0777},{0.7694;0.7694;0.7893},{-0.004344878;0.000367157;-0.999257022;0.038293486},1.1196,19,8,0,1,0.0,-14.3333866387,27.0,30.8541736603,15.6538858414
SW_OPER_MAGA_LR_1B,2014-09-30 01:25:20,0,30.1460243,-41.6273608,6837447.46,32597.3016,-0.1684,0.1265,0.0556,{18289.3094;4385.7591;26622.6467},{21414.7338;-5266.4372;24003.6009},{0.286;0.168;2.4102},{-0.1407;0.0229;0.0802},{0.7695;0.7695;0.7895},{-0.004375519;0.000275843;-0.9992712;0.037918956},1.0831,19,8,0,1,0.0,-14.377827528,27.0,29.3906269073,15.6374530792
SW_OPER_MAGA_LR_1B,2014-09-30 01:25:40,0,28.8678271,-41.6330692,6837684.07,32005.0607,-0.1762,0.1433,0.0554,{17183.9238;4415.8316;26635.6155},{21673.0161;-5354.3454;22931.5106},{0.3265;0.1371;2.4032},{-0.1377;0.023;0.0826},{0.7695;0.7695;0.7892},{-0.004408894;0.000202342;-0.999284673;0.037558796},1.1305,19,8,0,1,0.0,-14.4222684173,27.0,27.9344863892,15.6205444336
SW_OPER_MAGA_LR_1B,2014-09-30 01:26:00,0,27.5896411,-41.6406743,6837921.4,31413.6873,-0.1465,0.1608,0.057,{16069.4662;4448.8021;26621.7953},{21906.6694;-5444.8196;21844.7097},{0.3895;0.1109;2.3399},{-0.1346;0.023;0.0848},{0.7696;0.7694;0.7885},{-0.004441817;0.000129896;-0.999296973;0.037226515},1.2686,19,8,0,1,0.0,-14.4667093065,27.0,26.4866733551,15.6031398773
SW_OPER_MAGA_LR_1B,2014-09-30 01:26:20,0,26.3114707,-41.6500347,6838159.27,30824.8406,-0.1439,0.1709,0.0563,{14947.7469;4486.4374;26580.5829},{22114.6365;-5538.5982;20745.058},{0.4307;0.0851;2.3413},{-0.1314;0.0229;0.087},{0.7697;0.7694;0.7884},{-0.004470196;6.2861e-05;-0.999309076;0.03689693},1.14,19,8,0,1,0.0,-14.5111501958,27.0,25.0480499268,15.5852117538
SW_OPER_MAGA_LR_1B,2014-09-30 01:26:40,0,25.0333203,-41.661019,6838397.47,30240.2295,-0.179,0.1848,0.0559,{13820.3439;4527.4263;26512.207},{22296.9748;-5634.3243;19634.0499},{0.4437;0.1156;2.3137},{-0.1282;0.0229;0.089},{0.7697;0.7695;0.7879},{-0.004500114;-2.3316e-05;-0.999320159;0.036591923},1.0797,19,8,0,1,0.0,-14.555591085,27.0,23.6194381714,15.5667486191
SW_OPER_MAGA_LR_1B,2014-09-30 01:27:00,0,23.7551938,-41.6735045,6838635.81,29661.4531,-0.0932,0.1799,0.0575,{12689.3174;4571.57;26416.0967},{22452.5886;-5731.7871;18513.6727},{0.5295;0.1491;2.3069},{-0.1248;0.0227;0.0908},{0.7699;0.7695;0.7878},{-0.004524943;-0.000108828;-0.999330888;0.03629447},1.0822,19,8,0,1,0.0,-14.6000319743,27.0,22.2016086578,15.5477294922
SW_OPER_MAGA_LR_1B,2014-09-30 01:27:20,0,22.4770952,-41.6873766,6838874.09,29090.0042,-0.1234,0.19,0.0559,{11556.5369;4618.0894;26292.1309},{22581.2045;-5830.151;17385.4821},{0.5879;0.2189;2.2327},{-0.1215;0.0226;0.0926},{0.7701;0.7696;0.7868},{-0.00455171;-0.000204902;-0.999340915;0.036013551},1.1648,19,8,0,1,0.0,-14.6444728636,27.0,20.7952671051,15.5281476974
SW_OPER_MAGA_LR_1B,2014-09-30 01:27:40,0,21.1990279,-41.7025278,6839112.11,28527.4614,-0.1537,0.2046,0.0547,{10424.0878;4666.5829;26140.1658},{22682.1469;-5929.4236;16251.4313},{0.6265;0.2414;2.1863},{-0.118;0.0224;0.0942},{0.7702;0.7696;0.7861},{-0.004578478;-0.000299539;-0.999350232;0.035749997},1.1999,19,8,0,1,0.0,-14.6889137528,27.0,19.4010562897,15.5079917908
SW_OPER_MAGA_LR_1B,2014-09-30 01:28:00,0,19.9209955,-41.7188569,6839349.7,27975.3853,-0.1391,0.2045,0.0516,{9294.2609;4716.2401;25960.1451},{22754.8955;-6027.8818;15114.0568},{0.7003;0.1906;2.0924},{-0.1145;0.0222;0.0956},{0.7705;0.7695;0.7849},{-0.004600818;-0.000407435;-0.999359142;0.035496074},1.3079,19,8,0,1,0.0,-14.7333546421,27.0,18.019569397,15.4872636795
SW_OPER_MAGA_LR_1B,2014-09-30 01:28:20,0,18.6430014,-41.7362685,6839586.66,27435.2114,-0.1815,0.2304,0.0497,{8168.6575;4766.8625;25752.1759},{22799.4548;-6125.9334;13974.3445},{0.7662;0.2396;2.0323},{-0.111;0.022;0.0969},{0.7708;0.7696;0.7841},{-0.004629421;-0.000518319;-0.999367399;0.035257641},1.2103,19,8,0,1,0.0,-14.7777955313,27.0,16.6513195038,15.4659566879
SW_OPER_MAGA_LR_1B,2014-09-30 01:28:40,0,17.3650486,-41.7546724,6839822.82,26908.2385,-0.2161,0.2566,0.0475,{7049.658;4817.5715;25516.2966},{22815.3812;-6221.7931;12834.9422},{0.8072;0.2603;1.9558},{-0.1074;0.0218;0.098},{0.771;0.7697;0.7831},{-0.004659562;-0.000645612;-0.999375382;0.035024521},1.2951,17,8,0,1,0.0,-14.8222364206,27.0,15.2967605591,15.4440784454
SW_OPER_MAGA_LR_1B,2014-09-30 01:29:00,0,16.0871403,-41.773983,6840057.99,26395.7486,-0.2448,0.2791,0.0434,{5939.6151;4867.4904;25252.7373},{22802.1595;-6315.0674;11698.4477},{0.9045;0.2282;1.8552},{-0.1038;0.0215;0.099},{0.7715;0.7696;0.7816},{-0.004686266;-0.000794476;-0.99938265;0.034809855},1.2571,17,8,0,1,0.0,-14.8666773099,27.0,13.956287384,15.4216375351
SW_OPER_MAGA_LR_1B,2014-09-30 01:29:20,0,14.8092794,-41.7941189,6840292.0,25898.9409,-0.2488,0.2903,0.0417,{4840.8158;4916.098;24961.8504},{22760.0061;-6404.3075;10567.046},{0.9492;0.3158;1.8014},{-0.1001;0.0212;0.0998},{0.7718;0.7697;0.7809},{-0.00471485;-0.000977133;-0.99938972;0.034597739},1.1894,17,8,0,1,0.0,-14.9111181991,27.0,12.6302156448,15.3986406326
SW_OPER_MAGA_LR_1B,2014-09-30 01:29:40,0,13.5314688,-41.8150023,6840524.69,25418.8456,-0.2056,0.2641,0.0363,{3756.1707;4961.4362;24644.2019},{22688.9528;-6488.0084;9443.438},{1.0427;0.2477;1.6609},{-0.0965;0.0209;0.1005},{0.7723;0.7696;0.7793},{-0.004748979;-0.001192506;-0.999396313;0.034395267},1.2558,17,8,0,1,0.0,-14.9555590884,27.0,11.318813324,15.3751087189
SW_OPER_MAGA_LR_1B,2014-09-30 01:30:00,0,12.2537111,-41.8365588,6840755.88,24956.4304,-0.2218,0.2814,0.0319,{2687.3788;5003.1921;24300.5013},{22589.106;-6565.9458;8330.0028},{1.0525;0.3565;1.5593},{-0.0928;0.0205;0.101},{0.7724;0.7698;0.7781},{-0.004779942;-0.001454847;-0.999402315;0.034205973},1.1575,17,8,0,1,0.0,-14.9999999777,27.0,10.0222740173,15.3510560989
SW_OPER_MAGA_LR_1B,2014-09-30 01:30:20,0,10.976009,-41.8587168,6840985.41,24512.3443,-0.2403,0.2955,0.0266,{1636.821;5040.4179;23931.5093},{22460.8897;-6637.257;7228.9271},{1.1056;0.3674;1.4212},{-0.0891;0.0202;0.1013},{0.7727;0.7699;0.7768},{-0.004809613;-0.001748397;-0.99940799;0.034021764},1.2431,17,8,0,1,0.0,-15.0222204335,27.0,8.74073696136,15.3265104294
SW_OPER_MAGA_LR_1B,2014-09-30 01:30:40,0,9.698365,-41.8814073,6841213.13,24087.1903,-0.1949,0.2629,0.0259,{606.7078;5072.4173;23538.1353},{22304.7966;-6701.426;6142.3335},{1.135;0.3896;1.2757},{-0.0855;0.0198;0.1015},{0.7729;0.7699;0.7756},{-0.004846923;-0.002089767;-0.99941304;0.033848435},1.5428,17,8,0,1,0.0,-15.0444408781,27.0,7.47427749634,15.3014945984
SW_OPER_MAGA_LR_1B,2014-09-30 01:31:00,0,8.4207818,-41.9045636,6841438.89,23681.6905,-0.2176,0.2853,0.0371,{-399.386;5098.6398;23121.7151},{22121.1873;-6758.4244;5074.0638},{1.135;0.4543;1.1398},{-0.0818;0.0195;0.1015},{0.7731;0.7701;0.7744},{-0.004886318;-0.002464259;-0.999417307;0.033691201},1.3252,17,8,0,1,0.0,-15.0666613227,27.0,6.2229180336,15.2760429382
SW_OPER_MAGA_LR_1B,2014-09-30 01:31:20,0,7.1432616,-41.928121,6841662.54,23296.8107,-0.2433,0.3103,0.064,{-1383.7059;5118.9426;22684.1923},{21912.57;-6808.1446;4022.3426},{1.1703;0.561;1.0507},{-0.0782;0.0191;0.1014},{0.7755;0.7705;0.7736},{-0.004932512;-0.002887125;-0.999420944;0.033542676},1.1474,17,8,0,1,0.0,-15.0888817673,27.0,4.98662281036,15.2501869202
SW_OPER_MAGA_LR_1B,2014-09-30 01:31:40,0,5.8658068,-41.9520163,6841883.94,22930.2639,-0.2733,0.3411,0.0305,{-2335.2408;5131.1516;22225.4837},{21676.5216;-6847.9083;2998.1249},{1.1706;0.5487;0.8832},{-0.0746;0.0188;0.101},{0.7733;0.7704;0.7725},{-0.00497631;-0.003355443;-0.999423939;0.033403108},1.329,17,0,0,1,0.0,-15.111102212,27.0,3.76530814171,15.2239694595
SW_OPER_MAGA_LR_1B,2014-09-30 01:32:00,0,4.5884197,-41.9761877,6842102.96,22584.7445,-0.2933,0.3626,0.0124,{-3260.0953;5134.2532;21749.5191},{21418.3224;-6877.6;1996.108},{1.2603;0.4266;0.6375},{-0.0711;0.0184;0.1006},{0.7739;0.77;0.7712},{-0.005024628;-0.00387917;-0.999426169;0.033272167},1.1118,1,0,0,1,0.0,-15.1333226566,27.0,2.55884289742,15.1974287033
SW_OPER_MAGA_LR_1B,2014-09-30 01:32:20,0,3.3111025,-42.0005746,6842319.47,22258.9675,-0.3317,0.4068,0.0155,{-4152.709;5126.2879;21257.9043},{21138.3758;-6895.4253;1022.0062},{1.1889;0.4397;0.5358},{-0.0676;0.0181;0.1},{0.7735;0.7701;0.7706},{-0.005078847;-0.004468151;-0.999427331;0.03315496},1.0989,1,0,0,1,0.0,-15.1555431012,27.0,1.36704146862,15.1706142426
SW_OPER_MAGA_LR_1B,2014-09-30 01:32:40,0,2.0338575,-42.0251174,6842533.35,21952.7045,-0.271,0.3458,0.0306,{-5012.4504;5108.0246;20752.5323},{20838.4159;-6902.0776;76.9549},{1.2006;0.3429;0.2972},{-0.0642;0.0178;0.0993},{0.7736;0.7698;0.7698},{-0.005135079;-0.005114738;-0.999427715;0.033041092},1.5201,1,0,0,1,0.0,-15.1777635459,27.0,0.189680442214,15.1435709
SW_OPER_MAGA_LR_1B,2014-09-30 01:33:00,0,0.7566866,-42.0497569,6842744.48,21665.5822,-0.2764,0.3535,0.0333,{-5837.7352;5079.147;20235.6777},{20520.2261;-6897.7296;-837.3673},{1.1995;0.2189;0.0674},{-0.0609;0.0175;0.0984},{0.7736;0.7695;0.7695},{-0.005204444;-0.00582982;-0.999426918;0.03293572},1.1103,1,0,0,1,0.0,-15.1999839905,27.0,-0.973502874374,15.116355896
SW_OPER_MAGA_LR_1B,2014-09-30 01:33:20,0,-0.5204079,-42.0744343,6842952.74,21397.2297,-0.3116,0.3944,0.0542,{-6627.5538;5038.7909;19710.2524},{20186.4048;-6881.8971;-1719.4444},{1.137;0.1515;-0.0304},{-0.0576;0.0173;0.0974},{0.7733;0.7695;0.7694},{0.005288261;0.006613767;0.999424773;-0.032839228},1.5315,1,0,0,1,0.0,-15.2222044351,27.0,-2.12281155586,15.0890207291
SW_OPER_MAGA_LR_1B,2014-09-30 01:33:40,0,-1.797424,-42.0990912,6843158.05,21147.9442,-0.3454,0.4303,0.0401,{-7387.9108;4987.0574;19176.8199},{19838.8625;-6855.1487;-2574.6571},{1.0682;0.0865;-0.1725},{-0.0544;0.017;0.0964},{0.7726;0.7694;0.7694},{0.005374135;0.007454891;0.999421438;-0.032746482},1.0831,1,0,0,1,0.0,-15.2444248798,27.0,-3.25858592987,15.0616226196
SW_OPER_MAGA_LR_1B,2014-09-30 01:34:00,0,-3.0743598,-42.1236688,6843360.28,20915.7446,-0.3499,0.4416,0.0777,{-8100.8295;4924.8684;18642.8655},{19480.8001;-6817.666;-3384.0889},{1.1414;-0.0017;-0.4102},{-0.0513;0.0168;0.0952},{0.7746;0.7694;0.7697},{0.005467878;0.008351832;0.999416665;-0.032660063},1.1077,1,0,0,1,0.0,-15.2666453244,27.0,-4.38119602203,15.0342216492
SW_OPER_MAGA_LR_1B,2014-09-30 01:34:20,0,-4.3512132,-42.1481082,6843559.36,20700.4586,-0.3669,0.4595,0.0594,{-8777.8667;4852.3976;18107.5131},{19113.8513;-6770.4881;-4159.3169},{1.17;-0.1927;-0.642},{-0.0484;0.0167;0.094},{0.7734;0.7695;0.7703},{0.005574823;0.009312998;0.999410315;-0.032576234},1.1011,1,0,0,1,0.0,-15.288865769,27.0,-5.49104261398,15.0068836212
SW_OPER_MAGA_LR_1B,2014-09-30 01:34:40,0,-5.6279822,-42.17235,6843755.2,20502.4239,-0.3777,0.4768,0.0665,{-9421.5105;4767.8306;17573.4394},{18741.3316;-6712.1335;-4902.3048},{1.1912;-0.3567;-0.8604},{-0.0455;0.0165;0.0927},{0.7737;0.7698;0.7713},{0.005686794;0.010315275;0.999402443;-0.032496344},1.0987,1,0,0,1,0.0,-15.3110862136,27.0,-6.58855438232,14.9796667099
SW_OPER_MAGA_LR_1B,2014-09-30 01:35:00,0,-6.9046651,-42.1963337,6843947.72,20320.5178,-0.3865,0.4888,0.073,{-10029.4761;4671.7087;17043.526},{18365.4096;-6643.1282;-5610.4911},{1.1518;-0.5081;-1.0171},{-0.0427;0.0164;0.0913},{0.7735;0.7702;0.7723},{0.005813615;0.011366808;0.999392838;-0.032418392},1.1729,1,0,0,1,0.0,-15.3333066583,27.0,-7.67418575287,14.9526405334
SW_OPER_MAGA_LR_1B,2014-09-30 01:35:20,0,-8.1812598,-42.2199981,6844136.85,20153.993,-0.4067,0.5135,0.0936,{-10605.742;4566.9356;16517.2309},{17986.4227;-6566.0729;-6287.5169},{1.3175;-0.7098;-1.3228},{-0.0401;0.0164;0.0899},{0.7748;0.771;0.7744},{0.005937293;0.01242898;0.999382036;-0.03233905},1.1351,1,0,0,1,0.0,-15.3555271029,27.0,-8.74841308594,14.925866127
SW_OPER_MAGA_LR_1B,2014-09-30 01:35:40,0,-9.4577645,-42.2432806,6844322.51,20001.6757,-0.4144,0.5293,0.1164,{-11146.4596;4454.0051;15998.9878},{17607.4886;-6481.3578;-6929.4792},{1.3249;-0.9565;-1.5722},{-0.0375;0.0163;0.0885},{0.7753;0.7723;0.7767},{0.006081819;0.013506928;0.999369743;-0.03225974},1.2597,1,0,0,1,0.0,-15.3777475475,27.0,-9.8117275238,14.8994140625
SW_OPER_MAGA_LR_1B,2014-09-30 01:36:00,0,-10.7341773,-42.266117,6844504.65,19863.3374,-0.4267,0.5475,0.1043,{-11647.1479;4332.0712;15495.5201},{17234.5649;-6387.6315;-7530.0715},{1.4581;-1.1795;-1.8232},{-0.0351;0.0163;0.0871},{0.776;0.7738;0.7792},{0.006225834;0.014583488;0.999356362;-0.032177983},1.4993,1,0,0,1,0.0,-15.3999679922,27.0,-10.8646469116,14.8733463287
SW_OPER_MAGA_LR_1B,2014-09-30 01:36:20,0,-12.0104963,-42.2884414,6844683.22,19738.6717,-0.4359,0.5666,0.1107,{-12118.0669;4204.1091;15002.5367},{16865.3144;-6287.6957;-8100.8789},{1.3871;-1.4504;-2.058},{-0.0328;0.0164;0.0857},{0.7754;0.776;0.7821},{0.006381874;0.015623861;0.999342412;-0.032092209},1.1199,1,0,0,1,0.0,-15.4221884368,27.0,-11.907699585,14.8477315903
SW_OPER_MAGA_LR_1B,2014-09-30 01:36:40,0,-13.2867196,-42.3101857,6844858.17,19628.0584,-0.4507,0.5865,0.1159,{-12556.7013;4069.048;14526.3913},{16505.674;-6180.145;-8637.8515},{1.5301;-1.5284;-2.2993},{-0.0306;0.0164;0.0843},{0.7767;0.7769;0.7854},{0.006537765;0.016617405;0.999328254;-0.032002493},1.2451,1,0,0,1,0.0,-15.4444088814,27.0,-12.9414224625,14.8226318359
SW_OPER_MAGA_LR_1B,2014-09-30 01:37:00,0,-14.5628455,-42.3312792,6845029.45,19531.1588,-0.461,0.6042,0.1239,{-12967.9973;3927.8988;14066.1116},{16155.5852;-6065.6864;-9146.4395},{1.6483;-1.5881;-2.5849},{-0.0286;0.0165;0.0829},{0.778;0.7773;0.7896},{0.00669908;0.017536842;0.999314359;-0.031912267},1.1503,1,0,0,1,0.0,-15.4666293261,27.0,-13.9663677216,14.7981147766
SW_OPER_MAGA_LR_1B,2014-09-30 01:37:20,0,-15.8388719,-42.3516486,6845197.04,19447.3051,-0.4809,0.6292,0.1342,{-13352.1005;3784.3178;13623.0551},{15816.2428;-5947.2594;-9626.2062},{1.7764;-1.6975;-2.8058},{-0.0266;0.0166;0.0815},{0.7793;0.7786;0.7932},{0.006864882;0.01837573;0.999301327;-0.031812937},1.1096,1,0,0,1,0.0,-15.4888497707,27.0,-14.9830913544,14.7742376328
SW_OPER_MAGA_LR_1B,2014-09-30 01:37:40,0,-17.1147969,-42.3712173,6845360.9,19377.164,-0.4707,0.6159,0.142,{-13711.429;3636.8606;13199.6935},{15490.6267;-5823.5107;-10079.1447},{1.9291;-1.8206;-3.1318},{-0.0247;0.0168;0.0802},{0.7811;0.7798;0.7993},{0.007033776;0.019120326;0.999289298;-0.031714958},1.0868,1,0,0,1,0.0,-15.5110702152,27.0,-15.9921636581,14.7510652542
SW_OPER_MAGA_LR_1B,2014-09-30 01:38:00,0,-18.3906186,-42.3899053,6845521.01,19319.7848,-0.501,0.6645,0.1485,{-14049.7462;3487.205;12793.9848},{15177.7625;-5694.9658;-10509.2771},{2.0537;-1.8277;-3.375},{-0.023;0.0169;0.079},{0.7827;0.7799;0.8042},{0.00720066;0.019747279;0.999279532;-0.031600838},1.2622,1,0,0,1,0.0,-15.5332906599,27.0,-16.9941444397,14.7286510468
SW_OPER_MAGA_LR_1B,2014-09-30 01:38:20,0,-19.6663351,-42.4076285,6845677.35,19274.8873,-0.5339,0.7087,0.1569,{-14367.6655;3336.3557;12407.668},{14879.1088;-5563.0427;-10916.7753},{2.1797;-1.8007;-3.6571},{-0.0213;0.0171;0.0778},{0.7845;0.7796;0.81},{0.007373397;0.020268807;0.999271561;-0.03148263},1.4803,1,0,0,1,0.0,-15.5555111045,27.0,-17.9895973206,14.7070541382
SW_OPER_MAGA_LR_1B,2014-09-30 01:38:40,0,-20.9419443,-42.4242984,6845829.92,19242.5051,-0.5476,0.7352,0.1675,{-14667.5026;3184.7269;12041.0513},{14595.7211;-5427.964;-11303.4139},{2.4465;-1.6276;-4.0394},{-0.0198;0.0173;0.0766},{0.7883;0.7777;0.8192},{0.007537559;0.020672225;0.999265741;-0.031365958},1.0984,1,0,0,1,0.0,-15.5777315491,27.0,-18.979095459,14.6863212585
SW_OPER_MAGA_LR_1B,2014-09-30 01:39:00,0,-22.217444,-42.4398216,6845978.69,19222.3045,-0.559,0.7612,0.1732,{-14951.2092;3032.2721;11694.1673},{14327.8588;-5289.6567;-11671.2842},{2.5831;-1.6083;-4.2616},{-0.0183;0.0176;0.0755},{0.7907;0.7776;0.8247},{0.007704769;0.020966435;0.999262055;-0.031247245},1.1031,1,0,0,1,0.0,-15.5999519938,27.0,-19.9631938934,14.6665039062
SW_OPER_MAGA_LR_1B,2014-09-30 01:39:20,0,-23.492832,-42.454099,6846123.68,19213.9326,-0.5859,0.7992,0.1818,{-15220.5773;2879.2954;11367.0993},{14076.4147;-5148.362;-12021.4883},{2.7622;-1.4536;-4.5321},{-0.0169;0.0178;0.0745},{0.7936;0.776;0.8319},{0.007857843;0.021155092;0.999260725;-0.031124256},1.1801,1,0,0,1,0.0,-15.6221724384,27.0,-20.9424514771,14.647649765
SW_OPER_MAGA_LR_1B,2014-09-30 01:39:40,0,-24.7681062,-42.4670255,6846264.89,19217.7703,-0.601,0.8244,0.1875,{-15477.3;2726.0753;11060.5892},{13841.8851;-5004.7623;-12355.9502},{2.9306;-1.2867;-4.8201},{-0.0156;0.018;0.0736},{0.7965;0.7747;0.8391},{0.008018141;0.021246857;0.999261217;-0.03100484},1.1991,1,0,0,1,0.0,-15.644392883,27.0,-21.9174118042,14.6297941208
SW_OPER_MAGA_LR_1B,2014-09-30 01:40:00,0,-26.0432641,-42.478489,6846402.35,19234.3943,-0.6038,0.8328,0.1946,{-15723.7927;2572.9885;10774.854},{13625.4243;-4859.613;-12676.2525},{3.0815;-1.198;-5.0941},{-0.0143;0.0183;0.0728},{0.7993;0.774;0.847},{0.008169113;0.021259456;0.999263447;-0.030884706},1.2122,1,0,0,1,0.0,-15.6666133276,27.0,-22.8886127472,14.6129808426
SW_OPER_MAGA_LR_1B,2014-09-30 01:40:20,0,-27.3183032,-42.4883699,6846536.05,19264.0835,-0.5937,0.8256,0.1989,{-15962.4524;2419.6287;10509.2997},{13426.9536;-4712.9512;-12984.7941},{3.1771;-1.0449;-5.3218},{-0.0131;0.0186;0.072},{0.8014;0.7729;0.8548},{0.008310451;0.021198343;0.999267034;-0.030772754},1.0766,1,0,0,1,0.0,-15.6888337723,27.0,-23.856584549,14.5972356796
SW_OPER_MAGA_LR_1B,2014-09-30 01:40:40,0,-28.5932209,-42.49654,6846666.04,19307.025,-0.6189,0.8683,0.2021,{-16194.8635;2265.2083;10264.0715},{13247.0717;-4564.051;-13283.0894},{3.2654;-0.8526;-5.5692},{-0.012;0.0189;0.0713},{0.803;0.7717;0.8618},{0.008443879;0.021073455;0.999272012;-0.030660355},1.1382,1,0,0,1,0.0,-15.7110542169,27.0,-24.8218345642,14.5825920105
SW_OPER_MAGA_LR_1B,2014-09-30 01:41:00,0,-29.8680146,-42.5028616,6846792.33,19363.671,-0.6529,0.916,0.2089,{-16422.9873;2109.237;10039.0563},{13085.8343;-4413.3024;-13573.1259},{3.4381;-0.7968;-5.7864},{-0.0109;0.0193;0.0708},{0.8067;0.7713;0.8696},{0.008576901;0.020903198;0.999277566;-0.030558786},1.2252,1,0,0,1,0.0,-15.7332746615,27.0,-25.7848682404,14.5690698624
